"game_id","platform_id","game_title","moby_score","total_moby_score_votes","registered_users_moby_score_votes","moby_rank"
"18,420","12","Robot Wars 2: Extreme Destruction","null","null","null","null"
"18,421","22","Town & Country Surf Designs: Wood & Water Rage","3.26","6","6","null"
"18,422","19","Badlands","null","null","null","null"
"18,422","24","Badlands","3.50","1","1","null"
"18,422","27","Badlands","null","null","null","null"
"18,422","41","Badlands","null","null","null","null"
"18,422","60","Badlands","null","null","null","null"
"18,423","27","Deactivators","null","null","null","null"
"18,423","41","Deactivators","null","null","null","null"
"18,423","60","Deactivators","null","null","null","null"
"18,424","27","Samurai Warrior: The Battles of Usagi Yojimbo","4.00","1","1","null"
"18,424","41","Samurai Warrior: The Battles of Usagi Yojimbo","null","null","null","null"
"18,425","7","Metal Saga","3.07","2","2","62.00"
"18,426","7","Hametsu no Mars","null","null","null","null"
"18,427","18","Kung Food","null","null","null","52.00"
"18,428","7","Eien no Aseria: Kono Daichi no Hate de","null","null","null","null"
"18,429","7","Haunting Ground","4.00","9","9","69.00"
"18,430","6","Imadoki no Vampire: Bloody Bride","4.00","1","1","null"
"18,431","6","Dancing Stage Fever","3.50","1","1","null"
"18,431","7","Dancing Stage Fever","null","null","null","null"
"18,432","6","Dancing Stage Party Edition","null","null","null","null"
"18,434","16","Mega Games 6 Vol. 1","3.00","1","1","null"
"18,435","16","Mega Games 6 Vol. 2","3.00","1","1","null"
"18,437","16","M6","null","null","null","null"
"18,438","3","You Don't Know Richard","null","null","null","null"
"18,442","27","Inspector Gadget and the Circus of Fear","null","null","null","null"
"18,442","41","Inspector Gadget and the Circus of Fear","null","null","null","null"
"18,445","27","Mountain Bike Racer","null","null","null","null"
"18,445","39","Mountain Bike Racer","null","null","null","null"
"18,445","41","Mountain Bike Racer","null","null","null","null"
"18,445","57","Mountain Bike Racer","null","null","null","null"
"18,446","2","International Open Golf Championship","null","null","null","null"
"18,446","19","International Open Golf Championship","null","null","null","null"
"18,446","56","International Open Golf Championship","null","null","null","null"
"18,447","27","Renegade III: The Final Chapter","null","null","null","null"
"18,447","41","Renegade III: The Final Chapter","null","null","null","null"
"18,447","57","Renegade III: The Final Chapter","null","null","null","null"
"18,447","60","Renegade III: The Final Chapter","null","null","null","null"
"18,448","41","Five Star Games","null","null","null","null"
"18,449","41","They Sold a Million 3","null","null","null","null"
"18,450","16","Mega Games 3","null","null","null","null"
"18,451","41","Labyrinthion","null","null","null","null"
"18,452","41","Mega-Bucks","null","null","null","null"
"18,452","60","Mega-Bucks","null","null","null","null"
"18,453","3","Digital Hazard","null","null","null","null"
"18,454","2","Heavy Water Jogger","null","null","null","null"
"18,458","6","Spectral Force 2","null","null","null","null"
"18,459","3","Pyrrhic Tales: Prelude to Darkness","3.90","2","2","null"
"18,460","7","Spectral Souls: Resurrection of the Ethereal Empire","null","null","null","null"
"18,461","7","Spectral Force Chronicle","null","null","null","null"
"18,462","27","Quattro Sports","null","null","null","null"
"18,462","41","Quattro Sports","null","null","null","null"
"18,463","19","Quattro Power Machines","null","null","null","null"
"18,463","24","Quattro Power Machines","null","null","null","null"
"18,464","41","Five Star Games 2","null","null","null","null"
"18,466","3","Gradius Deluxe Pack","4.25","1","1","null"
"18,466","6","Gradius Deluxe Pack","null","null","null","null"
"18,466","23","Gradius Deluxe Pack","null","null","null","null"
"18,467","2","Red Baron With Mission Builder","null","null","null","null"
"18,468","3","Drug Lord 2","5.00","1","1","null"
"18,469","23","Pia Carrot e Youkoso!!","4.00","1","1","null"
"18,469","59","Pia Carrot e Youkoso!!","3.33","2","2","null"
"18,470","19","LED Storm","null","null","null","null"
"18,470","24","LED Storm","3.83","1","1","null"
"18,470","27","LED Storm","null","null","null","null"
"18,470","41","LED Storm","null","null","null","null"
"18,471","19","Captain Fizz Meets the Blaster-Trons","null","null","null","null"
"18,471","24","Captain Fizz Meets the Blaster-Trons","null","null","null","null"
"18,471","27","Captain Fizz Meets the Blaster-Trons","null","null","null","null"
"18,471","41","Captain Fizz Meets the Blaster-Trons","null","null","null","null"
"18,472","59","Arubarea no Otome","3.14","1","1","null"
"18,475","56","Dangerous Streets & Wing Commander","null","null","null","null"
"18,478","19","Motorbike Madness","null","null","null","null"
"18,478","24","Motorbike Madness","null","null","null","null"
"18,478","27","Motorbike Madness","null","null","null","null"
"18,478","41","Motorbike Madness","1.25","1","1","null"
"18,478","60","Motorbike Madness","null","null","null","null"
"18,480","2","Super-VGA Harrier","null","null","null","null"
"18,481","25","Shinobi II: The Silent Fury","2.85","4","4","null"
"18,489","7","Crossword","null","null","null","null"
"18,490","19","Battleship","3.17","1","1","null"
"18,490","24","Battleship","null","null","null","null"
"18,490","27","Battleship","3.44","3","3","null"
"18,490","41","Battleship","null","null","null","null"
"18,493","19","Tracksuit Manager","null","null","null","null"
"18,493","24","Tracksuit Manager","null","null","null","null"
"18,493","27","Tracksuit Manager","2.50","2","2","null"
"18,493","41","Tracksuit Manager","null","null","null","null"
"18,493","60","Tracksuit Manager","null","null","null","null"
"18,494","27","Quattro Cartoon","null","null","null","null"
"18,494","41","Quattro Cartoon","null","null","null","null"
"18,494","60","Quattro Cartoon","null","null","null","null"
"18,495","3","15 Giant Games Vol.1","3.00","1","1","null"
"18,496","16","Classic Collection","null","null","null","null"
"18,499","3","Dr. Blob's Organism","5.00","1","1","null"
"18,499","74","Dr. Blob's Organism","null","null","null","null"
"18,500","3","Digital Eel's Big Box of Blox","4.50","1","1","null"
"18,500","65","Digital Eel's Big Box of Blox","null","null","null","null"
"18,500","66","Digital Eel's Big Box of Blox","null","null","null","null"
"18,500","67","Digital Eel's Big Box of Blox","null","null","null","null"
"18,500","74","Digital Eel's Big Box of Blox","null","null","null","null"
"18,502","3","Asheron's Call: Throne of Destiny","null","null","null","57.00"
"18,504","3","Grand Prix World","4.20","1","1","73.00"
"18,505","22","Silver Surfer","2.15","4","4","null"
"18,507","3","Fiber Tree","4.38","2","2","null"
"18,508","3","10 Spiele-Hits Vol. 1","2.00","1","1","null"
"18,508","5","10 Spiele-Hits Vol. 1","2.00","1","1","null"
"18,509","3","10 Spiele-Hits Vol. 2","2.00","2","2","null"
"18,510","41","Quattro Power","null","null","null","null"
"18,511","13","Spikeout: Battle Street","3.57","1","1","59.00"
"18,512","3","Brian Lara International Cricket 2005","3.80","1","1","null"
"18,512","7","Brian Lara International Cricket 2005","null","null","null","79.00"
"18,512","13","Brian Lara International Cricket 2005","null","null","null","null"
"18,513","7","EyeToy: Chat","null","null","null","null"
"18,515","3","Big Mutha Truckers 2: Truck Me Harder","1.71","1","1","60.00"
"18,515","7","Big Mutha Truckers 2: Truck Me Harder","3.71","1","1","57.00"
"18,515","13","Big Mutha Truckers 2: Truck Me Harder","null","null","null","62.00"
"18,516","38","V-Tetris","3.00","2","2","null"
"18,517","27","Fighter Pilot","null","null","null","null"
"18,517","39","Fighter Pilot","null","null","null","null"
"18,517","41","Fighter Pilot","null","null","null","null"
"18,517","60","Fighter Pilot","null","null","null","null"
"18,519","41","Cup Manager","null","null","null","null"
"18,521","3","Cricket 2005","4.20","1","1","null"
"18,521","7","Cricket 2005","null","null","null","null"
"18,521","13","Cricket 2005","null","null","null","null"
"18,523","27","Cauldron II: The Pumpkin Strikes Back","3.20","1","1","null"
"18,523","41","Cauldron II: The Pumpkin Strikes Back","4.20","1","1","null"
"18,523","60","Cauldron II: The Pumpkin Strikes Back","null","null","null","null"
"18,529","27","Magic Rufus","null","null","null","null"
"18,530","2","Paladin","null","null","null","null"
"18,530","19","Paladin","null","null","null","null"
"18,530","24","Paladin","null","null","null","null"
"18,534","3","No Respect","null","null","null","55.00"
"18,537","27","Microball","3.00","1","1","null"
"18,537","41","Microball","null","null","null","null"
"18,537","60","Microball","null","null","null","null"
"18,540","6","Dragon Quest IV: Michibikareshi Monotachi","3.35","3","3","null"
"18,541","7","Dragon Quest V: Tenkuu no Hanayome","3.67","4","4","null"
"18,542","7","Sakura Taisen V: Saraba Itoshiki Hito yo","2.86","1","1","null"
"18,543","7","Formula One 05","3.82","4","4","76.00"
"18,544","26","Astérix","3.43","5","5","null"
"18,545","19","Hero Quest: Return of the Witch Lord","3.60","1","1","null"
"18,545","24","Hero Quest: Return of the Witch Lord","3.40","1","1","null"
"18,545","27","Hero Quest: Return of the Witch Lord","3.00","1","1","null"
"18,545","41","Hero Quest: Return of the Witch Lord","3.40","1","1","null"
"18,545","60","Hero Quest: Return of the Witch Lord","3.00","1","1","null"
"18,546","3","FA Premier League Football Manager 2000","2.80","1","1","null"
"18,547","2","Paladin Quest Disk: The Scrolls of Talmouth","null","null","null","null"
"18,550","6","F.A. Premier League Football Manager 2000, The","1.75","1","1","null"
"18,553","6","World of Dragon Warrior: Torneko: The Last Hope","3.42","2","2","null"
"18,553","12","World of Dragon Warrior: Torneko: The Last Hope","3.00","1","1","null"
"18,555","6","Guilty Gear","2.87","2","2","77.00"
"18,556","3","Guilty Gear XX #Reload","2.67","4","4","null"
"18,556","7","Guilty Gear XX #Reload","3.42","4","4","null"
"18,556","13","Guilty Gear XX #Reload","0.00","1","1","86.00"
"18,556","46","Guilty Gear XX #Reload","3.26","3","3","null"
"18,556","69","Guilty Gear XX #Reload","null","null","null","null"
"18,557","3","Sagara Family, The","3.29","4","4","null"
"18,559","7","Sega Classics Collection","3.25","4","4","54.00"
"18,560","13","Iron Phoenix","null","null","null","47.00"
"18,561","7","Shining Tears","3.33","1","1","62.00"
"18,564","19","Hong Kong Phooey: No.1 Super Guy","1.00","1","1","null"
"18,564","24","Hong Kong Phooey: No.1 Super Guy","3.10","2","2","null"
"18,564","27","Hong Kong Phooey: No.1 Super Guy","null","null","null","null"
"18,564","41","Hong Kong Phooey: No.1 Super Guy","null","null","null","null"
"18,564","60","Hong Kong Phooey: No.1 Super Guy","null","null","null","null"
"18,566","3","Mortyr II","2.80","5","5","51.00"
"18,567","3","Hellforces","2.20","7","7","46.00"
"18,569","19","Mig-29 Soviet Fighter","null","null","null","null"
"18,569","22","Mig-29 Soviet Fighter","null","null","null","null"
"18,569","24","Mig-29 Soviet Fighter","null","null","null","null"
"18,569","27","Mig-29 Soviet Fighter","null","null","null","null"
"18,569","41","Mig-29 Soviet Fighter","null","null","null","null"
"18,569","60","Mig-29 Soviet Fighter","null","null","null","null"
"18,572","3","Nicktoons Basketball","null","null","null","null"
"18,573","24","International Rugby Simulator","3.20","1","1","null"
"18,573","27","International Rugby Simulator","null","null","null","null"
"18,573","41","International Rugby Simulator","null","null","null","null"
"18,573","60","International Rugby Simulator","null","null","null","null"
"18,574","2","Front Page Sports: Football","4.00","1","1","null"
"18,582","27","Psycho Pigs UXB","null","null","null","null"
"18,582","41","Psycho Pigs UXB","null","null","null","null"
"18,582","60","Psycho Pigs UXB","null","null","null","null"
"18,584","27","Star Raiders II","3.40","1","1","null"
"18,584","39","Star Raiders II","4.60","1","1","null"
"18,584","41","Star Raiders II","null","null","null","null"
"18,584","60","Star Raiders II","null","null","null","null"
"18,586","41","Dark Sceptre","null","null","null","null"
"18,586","60","Dark Sceptre","null","null","null","null"
"18,587","2","Football Manager","null","null","null","null"
"18,587","19","Football Manager","null","null","null","null"
"18,587","24","Football Manager","null","null","null","null"
"18,587","27","Football Manager","3.30","2","2","null"
"18,587","39","Football Manager","null","null","null","null"
"18,587","41","Football Manager","null","null","null","null"
"18,587","43","Football Manager","null","null","null","null"
"18,587","57","Football Manager","null","null","null","null"
"18,587","60","Football Manager","null","null","null","null"
"18,587","79","Football Manager","null","null","null","null"
"18,588","57","Metal Gear 2: Solid Snake","4.09","16","16","null"
"18,588","64","Metal Gear 2: Solid Snake","3.00","1","1","null"
"18,589","57","Digital Devil Monogatari: Megami Tensei","2.17","1","1","null"
"18,591","5","Mines","3.83","2","2","null"
"18,593","3","Worms 4: Mayhem","4.46","12","12","73.00"
"18,593","7","Worms 4: Mayhem","4.92","2","2","70.00"
"18,593","13","Worms 4: Mayhem","0.00","2","2","71.00"
"18,594","7","Unison: Rebels of Rhythm & Dance","null","null","null","null"
"18,595","3","Fiber Twig","3.83","3","3","null"
"18,597","57","Super Deform Snatcher","4.59","3","3","null"
"18,598","22","Treasure Master","4.00","1","1","null"
"18,601","5","Lucas's Problem","3.00","1","1","null"
"18,602","5","Alien Force","2.63","2","2","null"
"18,603","5","Atmoids","3.00","1","1","null"
"18,604","5","Checkers","2.33","2","2","null"
"18,605","19","Time Runner","null","null","null","null"
"18,605","24","Time Runner","null","null","null","null"
"18,610","57","Shalom: Knightmare III","3.33","2","2","null"
"18,611","15","Vegas Stakes","3.44","4","4","null"
"18,611","82","Vegas Stakes","5.00","1","1","null"
"18,613","22","Code Name: Viper","3.69","9","9","null"
"18,615","2","Dragon Knight","2.67","1","1","null"
"18,615","57","Dragon Knight","2.83","1","1","null"
"18,616","15","BioMetal","2.89","3","3","null"
"18,618","10","Dragon Slayer","2.50","2","2","null"
"18,618","57","Dragon Slayer","3.83","2","2","null"
"18,619","57","Xanadu: Dragon Slayer II","3.00","1","1","null"
"18,620","22","Romancia: Dragon Slayer Jr.","3.00","1","1","null"
"18,620","57","Romancia: Dragon Slayer Jr.","3.00","1","1","null"
"18,621","27","Classic Arcadia 3","3.00","1","1","null"
"18,621","41","Classic Arcadia 3","null","null","null","null"
"18,622","2","GT Racing 97","3.47","3","3","null"
"18,623","3","1Check","2.00","1","1","null"
"18,624","27","3D Tanx","3.50","1","1","null"
"18,624","41","3D Tanx","2.83","3","3","null"
